,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
50,5,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
51,5,0,11,12,[121.92929330241844],121.92929330241844,158.1333799161532,2.0
52,5,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
53,5,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
54,5,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
55,5,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,2.0
56,5,0,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,2.0
57,5,0,17,18,[153.76270622403183],153.76270622403183,162.45242842752012,2.0
58,5,0,18,19,[148.9973261341777],148.9973261341777,162.45242842752012,2.0
59,5,0,19,20,[172.9382536276803],172.9382536276803,172.9382536276803,2.0
60,5,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,3.0
61,5,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,3.0
62,5,0,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,3.0
63,5,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,3.0
64,5,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,3.0
65,5,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,3.0
66,5,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,3.0
67,5,0,7,8,[119.10061804970184],119.10061804970184,143.1990010858288,3.0
68,5,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
69,5,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,3.0
70,5,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
71,5,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,5,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
73,5,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
74,5,0,14,15,[121.92929330241844],121.92929330241844,158.1333799161532,3.0
75,5,0,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
76,5,0,16,17,[133.96956615054],133.96956615054,164.95783085754786,3.0
77,5,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,3.0
78,5,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,3.0
79,5,0,19,20,[83.16394518020324],83.16394518020324,164.95783085754786,3.0
80,5,0,0,1,[143.56320631279337],143.56320631279337,143.56320631279337,4.0
81,5,0,1,2,[141.23533652070077],141.23533652070077,143.56320631279337,4.0
82,5,0,2,3,[106.22927448999997],106.22927448999997,143.56320631279337,4.0
83,5,0,3,4,[83.16394518020324],83.16394518020324,143.56320631279337,4.0
84,5,0,4,5,[113.43623595623639],113.43623595623639,143.56320631279337,4.0
85,5,0,5,6,[117.25187832749276],117.25187832749276,143.56320631279337,4.0
86,5,0,6,7,[119.10061804970184],119.10061804970184,143.56320631279337,4.0
87,5,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
88,5,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
89,5,0,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
90,5,0,10,11,[135.00685581032218],135.00685581032218,158.1333799161532,4.0
91,5,0,11,12,[142.20137342601748],142.20137342601748,158.1333799161532,4.0
92,5,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
93,5,0,13,14,[125.78672619143359],125.78672619143359,158.1333799161532,4.0
94,5,0,14,15,[152.22068911320298],152.22068911320298,158.1333799161532,4.0
95,5,0,15,16,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
96,5,0,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,4.0
97,5,0,17,18,[137.6825662628294],137.6825662628294,162.45242842752012,4.0
98,5,0,18,19,[109.58044587207594],109.58044587207594,162.45242842752012,4.0
99,5,0,19,20,[141.99720450911195],141.99720450911195,162.45242842752012,4.0
0,10,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,0.0
1,10,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
2,10,0,2,3,[119.10061804970184],119.10061804970184,141.23533652070077,0.0
3,10,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,0.0
4,10,0,4,5,[122.0447716941213],122.0447716941213,143.1990010858288,0.0
5,10,0,5,6,[106.22927448999997],106.22927448999997,143.1990010858288,0.0
6,10,0,6,7,[113.43623595623639],113.43623595623639,143.1990010858288,0.0
7,10,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
8,10,0,8,9,[125.78672619143359],125.78672619143359,157.3709982220219,0.0
9,10,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
10,10,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,0.0
11,10,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
12,10,0,12,13,[121.92929330241844],121.92929330241844,158.1333799161532,0.0
13,10,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,0.0
14,10,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,0.0
15,10,0,15,16,[139.34604170468722],139.34604170468722,158.1333799161532,0.0
16,10,0,16,17,[141.99720450911195],141.99720450911195,158.1333799161532,0.0
17,10,0,17,18,[163.68216005041552],163.68216005041552,163.68216005041552,0.0
18,10,0,18,19,[152.22068911320298],152.22068911320298,163.68216005041552,0.0
19,10,0,19,20,[162.45242842752012],162.45242842752012,163.68216005041552,0.0
20,10,0,0,1,[125.78672619143359],125.78672619143359,125.78672619143359,1.0
21,10,0,1,2,[106.22927448999997],106.22927448999997,125.78672619143359,1.0
22,10,0,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
23,10,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
24,10,0,4,5,[117.25187832749276],117.25187832749276,143.1990010858288,1.0
25,10,0,5,6,[113.43623595623639],113.43623595623639,143.1990010858288,1.0
26,10,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,1.0
27,10,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
28,10,0,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,1.0
29,10,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
30,10,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
31,10,0,11,12,[121.92929330241844],121.92929330241844,158.1333799161532,1.0
32,10,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
33,10,0,13,14,[142.20137342601748],142.20137342601748,158.1333799161532,1.0
34,10,0,14,15,[137.6825662628294],137.6825662628294,158.1333799161532,1.0
35,10,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,1.0
36,10,0,16,17,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
37,10,0,17,18,[141.99720450911195],141.99720450911195,158.1333799161532,1.0
38,10,0,18,19,[133.96956615054],133.96956615054,158.1333799161532,1.0
39,10,0,19,20,[163.68216005041552],163.68216005041552,163.68216005041552,1.0
40,10,0,0,1,[113.43623595623639],113.43623595623639,113.43623595623639,2.0
41,10,0,1,2,[106.22927448999997],106.22927448999997,113.43623595623639,2.0
42,10,0,2,3,[122.0447716941213],122.0447716941213,122.0447716941213,2.0
43,10,0,3,4,[148.72605678839184],148.72605678839184,148.72605678839184,2.0
44,10,0,4,5,[117.25187832749276],117.25187832749276,148.72605678839184,2.0
45,10,0,5,6,[141.23533652070077],141.23533652070077,148.72605678839184,2.0
46,10,0,6,7,[125.78672619143359],125.78672619143359,148.72605678839184,2.0
47,10,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
48,10,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,2.0
49,10,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,2.0
50,10,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
51,10,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
52,10,0,12,13,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
53,10,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
54,10,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
55,10,0,15,16,[135.00685581032218],135.00685581032218,158.1333799161532,2.0
56,10,0,16,17,[143.56320631279337],143.56320631279337,158.1333799161532,2.0
57,10,0,17,18,[141.99720450911195],141.99720450911195,158.1333799161532,2.0
58,10,0,18,19,[152.22068911320298],152.22068911320298,158.1333799161532,2.0
59,10,0,19,20,[121.92929330241844],121.92929330241844,158.1333799161532,2.0
60,10,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,3.0
61,10,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,3.0
62,10,0,2,3,[119.10061804970184],119.10061804970184,141.23533652070077,3.0
63,10,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,3.0
64,10,0,4,5,[117.25187832749276],117.25187832749276,143.1990010858288,3.0
65,10,0,5,6,[113.43623595623639],113.43623595623639,143.1990010858288,3.0
66,10,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,3.0
67,10,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,3.0
68,10,0,8,9,[125.78672619143359],125.78672619143359,157.3709982220219,3.0
69,10,0,9,10,[150.35400489203658],150.35400489203658,157.3709982220219,3.0
70,10,0,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
71,10,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,10,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
73,10,0,13,14,[133.96956615054],133.96956615054,158.1333799161532,3.0
74,10,0,14,15,[121.92929330241844],121.92929330241844,158.1333799161532,3.0
75,10,0,15,16,[141.99720450911195],141.99720450911195,158.1333799161532,3.0
76,10,0,16,17,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
77,10,0,17,18,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
78,10,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,3.0
79,10,0,19,20,[83.16394518020324],83.16394518020324,164.95783085754786,3.0
80,10,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
81,10,0,1,2,[119.10061804970184],119.10061804970184,141.23533652070077,4.0
82,10,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,4.0
83,10,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
84,10,0,4,5,[83.16394518020324],83.16394518020324,143.1990010858288,4.0
85,10,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,4.0
86,10,0,6,7,[113.43623595623639],113.43623595623639,143.1990010858288,4.0
87,10,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
88,10,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
89,10,0,9,10,[125.78672619143359],125.78672619143359,158.1333799161532,4.0
90,10,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
91,10,0,11,12,[137.6825662628294],137.6825662628294,158.1333799161532,4.0
92,10,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
93,10,0,13,14,[109.58044587207594],109.58044587207594,158.1333799161532,4.0
94,10,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
95,10,0,15,16,[121.92929330241844],121.92929330241844,158.1333799161532,4.0
96,10,0,16,17,[164.95783085754786],164.95783085754786,164.95783085754786,4.0
97,10,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,4.0
98,10,0,18,19,[122.0447716941213],122.0447716941213,164.95783085754786,4.0
99,10,0,19,20,[133.96956615054],133.96956615054,164.95783085754786,4.0
0,30,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
1,30,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,0.0
2,30,0,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,0.0
3,30,0,3,4,[119.10061804970184],119.10061804970184,141.23533652070077,0.0
4,30,0,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,0.0
5,30,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,0.0
6,30,0,6,7,[113.43623595623639],113.43623595623639,141.23533652070077,0.0
7,30,0,7,8,[125.78672619143359],125.78672619143359,141.23533652070077,0.0
8,30,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
9,30,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,0.0
10,30,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,0.0
11,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
12,30,0,12,13,[133.96956615054],133.96956615054,158.1333799161532,0.0
13,30,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,0.0
14,30,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,0.0
15,30,0,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,0.0
16,30,0,16,17,[141.99720450911195],141.99720450911195,164.95783085754786,0.0
17,30,0,17,18,[121.92929330241844],121.92929330241844,164.95783085754786,0.0
18,30,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,0.0
19,30,0,19,20,[83.16394518020324],83.16394518020324,164.95783085754786,0.0
20,30,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,1.0
21,30,0,1,2,[122.0447716941213],122.0447716941213,122.0447716941213,1.0
22,30,0,2,3,[113.43623595623639],113.43623595623639,122.0447716941213,1.0
23,30,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
24,30,0,4,5,[141.23533652070077],141.23533652070077,143.1990010858288,1.0
25,30,0,5,6,[106.22927448999997],106.22927448999997,143.1990010858288,1.0
26,30,0,6,7,[127.64440554317409],127.64440554317409,143.1990010858288,1.0
27,30,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
28,30,0,8,9,[150.35400489203658],150.35400489203658,157.3709982220219,1.0
29,30,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
30,30,0,10,11,[125.78672619143359],125.78672619143359,158.1333799161532,1.0
31,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
32,30,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,1.0
33,30,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
34,30,0,14,15,[119.10061804970184],119.10061804970184,158.1333799161532,1.0
35,30,0,15,16,[133.96956615054],133.96956615054,158.1333799161532,1.0
36,30,0,16,17,[141.99720450911195],141.99720450911195,158.1333799161532,1.0
37,30,0,17,18,[164.95783085754786],164.95783085754786,164.95783085754786,1.0
38,30,0,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,1.0
39,30,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,1.0
40,30,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,2.0
41,30,0,1,2,[106.22927448999997],106.22927448999997,106.22927448999997,2.0
42,30,0,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
43,30,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,2.0
44,30,0,4,5,[119.10061804970184],119.10061804970184,143.1990010858288,2.0
45,30,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,2.0
46,30,0,6,7,[113.43623595623639],113.43623595623639,143.1990010858288,2.0
47,30,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
48,30,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,2.0
49,30,0,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
50,30,0,10,11,[125.78672619143359],125.78672619143359,158.1333799161532,2.0
51,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
52,30,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
53,30,0,13,14,[109.58044587207594],109.58044587207594,158.1333799161532,2.0
54,30,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
55,30,0,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,2.0
56,30,0,16,17,[133.96956615054],133.96956615054,164.95783085754786,2.0
57,30,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,2.0
58,30,0,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,2.0
59,30,0,19,20,[125.55785596126495],125.55785596126495,164.95783085754786,2.0
60,30,0,0,1,[113.43623595623639],113.43623595623639,113.43623595623639,3.0
61,30,0,1,2,[106.22927448999997],106.22927448999997,113.43623595623639,3.0
62,30,0,2,3,[125.78672619143359],125.78672619143359,125.78672619143359,3.0
63,30,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,3.0
64,30,0,4,5,[141.23533652070077],141.23533652070077,143.1990010858288,3.0
65,30,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,3.0
66,30,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,3.0
67,30,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
68,30,0,8,9,[119.10061804970184],119.10061804970184,158.1333799161532,3.0
69,30,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,3.0
70,30,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
71,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,30,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
73,30,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
74,30,0,14,15,[121.92929330241844],121.92929330241844,158.1333799161532,3.0
75,30,0,15,16,[133.96956615054],133.96956615054,158.1333799161532,3.0
76,30,0,16,17,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
77,30,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,3.0
78,30,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,3.0
79,30,0,19,20,[83.16394518020324],83.16394518020324,164.95783085754786,3.0
80,30,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,4.0
81,30,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
82,30,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
83,30,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,4.0
84,30,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,4.0
85,30,0,5,6,[106.22927448999997],106.22927448999997,143.1990010858288,4.0
86,30,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,4.0
87,30,0,7,8,[119.10061804970184],119.10061804970184,143.1990010858288,4.0
88,30,0,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
89,30,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
90,30,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
91,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
92,30,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,4.0
93,30,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
94,30,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,4.0
95,30,0,15,16,[141.99720450911195],141.99720450911195,164.95783085754786,4.0
96,30,0,16,17,[133.96956615054],133.96956615054,164.95783085754786,4.0
97,30,0,17,18,[121.92929330241844],121.92929330241844,164.95783085754786,4.0
98,30,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,4.0
99,30,0,19,20,[142.20137342601748],142.20137342601748,164.95783085754786,4.0
